"","sample","name","median(value)"
"72",3,"X.Clostridium..sp..MP626E2_ig1",-0.000315449193294626
"73",4,"Anaerotruncus.colihominis",-0.00492878723889589
"74",4,"Bacteroides.sp..MP64F12",-0.000508899218402803
"75",4,"Blautia.coccoides",-0.00780305219814181
"76",4,"Burkholderiales.bacterium",-0.00405251258052886
"77",4,"Citrobacter.werkmanii",-0.00312673707958311
"78",4,"Clostridium.clostridioforme.CAG.511",-0.000998739211354405
"79",4,"Clostridium.nexile.CAG.348",-0.00303206103853881
"80",4,"Clostridium.paraputrificum",-0.0160027779638767
"81",4,"Clostridium.sp..MP113D9",0.0380761921405792
"82",4,"Clostridium.sp..MP49A11",-0.002244345494546
"83",4,"Clostridium.sp..MP551E06",0.0462708212435246
"84",4,"Eggerthella.lenta",-0.0735941007733345
"85",4,"Eggerthella.sp..MP163B1",-0.00852350378409028
"86",4,"Lactobacillus.animalis",-0.00123927794629708
"87",4,"Megasphaera.sp..MP182G6",-0.00196460518054664
"88",4,"Paenibacillus.macerans",-0.00275332457385957
"89",4,"Romboutsia.sp..MP35A8",-0.00180978671414778
"90",4,"Sellimonas.intestinalis",-0.00193344603758305
"91",4,"Turicibacter.sp..MP236E3",-0.0039821146056056
"92",4,"Veillonella.atypica",0.0138697270303965
"93",4,"Veillonella.dispar",0.0613092668354511
"94",4,"X.Clostridium..citroniae",-0.0659555792808533
"95",4,"X.Clostridium..cocleatum",-0.00157856580335647
"96",4,"X.Clostridium..sp..MP626E2_ig1",-0.0021023724693805
"97",5,"Anaerotruncus.colihominis",0.00414104806259274
"98",5,"Bacteroides.sp..MP64F12",-0.000608316564466804
"99",5,"Blautia.coccoides",-0.00706773903220892
"100",5,"Burkholderiales.bacterium",-0.00363528344314545
"101",5,"Citrobacter.werkmanii",-0.00193100853357464
"102",5,"Clostridium.clostridioforme.CAG.511",-0.000894208293175325
"103",5,"Clostridium.nexile.CAG.348",-0.00196477246936411
"104",5,"Clostridium.paraputrificum",-0.0117382304742932
"105",5,"Clostridium.sp..MP113D9",-0.000935156858759001
"106",5,"Clostridium.sp..MP49A11",-0.00146871793549508
"107",5,"Clostridium.sp..MP551E06",-0.000760468683438376
"108",5,"Eggerthella.lenta",0.297981277108192
"109",5,"Eggerthella.sp..MP163B1",-0.0111622456461191
"110",5,"Lactobacillus.animalis",-0.00076206203084439
"111",5,"Megasphaera.sp..MP182G6",-0.0018651052378118
"112",5,"Paenibacillus.macerans",-0.00158807705156505
"113",5,"Romboutsia.sp..MP35A8",-0.00152614677790552
"114",5,"Sellimonas.intestinalis",-9.54285060288385e-05
"115",5,"Turicibacter.sp..MP236E3",-0.00230342894792557
"116",5,"Veillonella.atypica",-0.00574448914267123
"117",5,"Veillonella.dispar",-0.00343867787159979
"118",5,"X.Clostridium..citroniae",-0.0424217451363802
"119",5,"X.Clostridium..cocleatum",-0.00235684390645474
"120",5,"X.Clostridium..sp..MP626E2_ig1",-0.00224448263179511
"121",6,"Anaerotruncus.colihominis",-0.0037107365205884
"122",6,"Bacteroides.sp..MP64F12",-0.000578248756937683
"123",6,"Blautia.coccoides",0.00451995641924441
"124",6,"Burkholderiales.bacterium",-0.00216869590803981
"125",6,"Citrobacter.werkmanii",-0.00125041644787416
"126",6,"Clostridium.clostridioforme.CAG.511",-0.000595984340179712
"127",6,"Clostridium.nexile.CAG.348",-0.00113520439481363
"128",6,"Clostridium.paraputrificum",-0.00609450088813901
"129",6,"Clostridium.sp..MP113D9",-0.000640243728412315
"130",6,"Clostridium.sp..MP49A11",-0.00111093110172078
"131",6,"Clostridium.sp..MP551E06",-0.000451667991001159
"132",6,"Eggerthella.lenta",0.140607535839081
"133",6,"Eggerthella.sp..MP163B1",-0.00461668078787625
"134",6,"Lactobacillus.animalis",-0.000721069751307368
"135",6,"Megasphaera.sp..MP182G6",-0.00125080603174865
"136",6,"Paenibacillus.macerans",-0.00127942860126495
"137",6,"Romboutsia.sp..MP35A8",-0.00125758862122893
"138",6,"Sellimonas.intestinalis",0.0124894804321229
"139",6,"Turicibacter.sp..MP236E3",-0.00149572663940489
"140",6,"Veillonella.atypica",-0.00442160991951823
"141",6,"Veillonella.dispar",-0.00292532460298389
"142",6,"X.Clostridium..citroniae",0.0955348946154118
"143",6,"X.Clostridium..cocleatum",0.018475235439837
"144",6,"X.Clostridium..sp..MP626E2_ig1",0.0209720758721232
"145",7,"Anaerotruncus.colihominis",-0.00592171400785446
"146",7,"Bacteroides.sp..MP64F12",-0.000851411314215511
"147",7,"Blautia.coccoides",-0.0111209964379668
"148",7,"Burkholderiales.bacterium",-0.00648013292811811
"149",7,"Citrobacter.werkmanii",-0.0034221300156787
"150",7,"Clostridium.clostridioforme.CAG.511",-0.00186503422446549
"151",7,"Clostridium.nexile.CAG.348",-0.00406565330922604
"152",7,"Clostridium.paraputrificum",-0.0207073166966438
"153",7,"Clostridium.sp..MP113D9",-0.000693208654411137
"154",7,"Clostridium.sp..MP49A11",-0.00270591152366251
"155",7,"Clostridium.sp..MP551E06",-0.00152302416972816
"156",7,"Eggerthella.lenta",-0.0919142290949821
"157",7,"Eggerthella.sp..MP163B1",-0.011057686060667
"158",7,"Lactobacillus.animalis",-0.00114573648897931
"159",7,"Megasphaera.sp..MP182G6",-0.00290540338028222
"160",7,"Paenibacillus.macerans",-0.00403837650083005
"161",7,"Romboutsia.sp..MP35A8",-0.00239191844593734
"162",7,"Sellimonas.intestinalis",-0.00232318125199527
"163",7,"Turicibacter.sp..MP236E3",-0.00563912047073245
"164",7,"Veillonella.atypica",0.00500809005461633
"165",7,"Veillonella.dispar",-0.00406978069804609
"166",7,"X.Clostridium..citroniae",-0.0958816148340702
"167",7,"X.Clostridium..cocleatum",-0.00297982222400606
"168",7,"X.Clostridium..sp..MP626E2_ig1",-0.00266213866416365
"169",8,"Anaerotruncus.colihominis",-0.00300969276577234
"170",8,"Bacteroides.sp..MP64F12",-0.000841307220980525
"171",8,"Blautia.coccoides",-0.0105437375605106
"172",8,"Burkholderiales.bacterium",-0.00426010508090258
"173",8,"Citrobacter.werkmanii",-0.0028106679674238
"174",8,"Clostridium.clostridioforme.CAG.511",-0.000823844748083502
"175",8,"Clostridium.nexile.CAG.348",-0.00323803431820124
"176",8,"Clostridium.paraputrificum",-0.0302348155528307
"177",8,"Clostridium.sp..MP113D9",-0.000228791817789897
"178",8,"Clostridium.sp..MP49A11",-0.00182763487100601
"179",8,"Clostridium.sp..MP551E06",-0.00139875640161335
"180",8,"Eggerthella.lenta",-0.0898269452154636
"181",8,"Eggerthella.sp..MP163B1",-0.00875360192731023
"182",8,"Lactobacillus.animalis",-0.00346615305170417
"183",8,"Megasphaera.sp..MP182G6",-0.00153700110968202
"184",8,"Paenibacillus.macerans",-0.00380691105965525
"185",8,"Romboutsia.sp..MP35A8",-0.00139374245190993
"186",8,"Sellimonas.intestinalis",-0.00211163179483265
"187",8,"Turicibacter.sp..MP236E3",-0.00474839378148317
"188",8,"Veillonella.atypica",0.00653285067528486
"189",8,"Veillonella.dispar",0.0192324807867408
"190",8,"X.Clostridium..citroniae",-0.0837993770837784
"191",8,"X.Clostridium..cocleatum",-0.00205448234919459
"192",8,"X.Clostridium..sp..MP626E2_ig1",-0.00204270181711763
"193",9,"Anaerotruncus.colihominis",-0.00860707042738795
"194",9,"Bacteroides.sp..MP64F12",-0.000664357445202768
"195",9,"Blautia.coccoides",-0.00982173345983028
"196",9,"Burkholderiales.bacterium",-0.00481114559806883
"197",9,"Citrobacter.werkmanii",-0.00286703032907099
"198",9,"Clostridium.clostridioforme.CAG.511",-0.00110214814776555
"199",9,"Clostridium.nexile.CAG.348",-0.00426991935819387
"200",9,"Clostridium.paraputrificum",-0.0163982789963484
"201",9,"Clostridium.sp..MP113D9",-0.00108602340333164
"202",9,"Clostridium.sp..MP49A11",-0.00153867155313492
"203",9,"Clostridium.sp..MP551E06",-0.000960419652983546
"204",9,"Eggerthella.lenta",-0.104703839868307
"205",9,"Eggerthella.sp..MP163B1",-0.0161130242049694
"206",9,"Lactobacillus.animalis",-0.000920212216442451
"207",9,"Megasphaera.sp..MP182G6",-0.00188423093641177
"208",9,"Paenibacillus.macerans",-0.0020599034614861
"209",9,"Romboutsia.sp..MP35A8",-0.00183851539622992
"210",9,"Sellimonas.intestinalis",-0.00221411138772964
"211",9,"Turicibacter.sp..MP236E3",-0.00340721453540027
"212",9,"Veillonella.atypica",-0.0129026281647384
"213",9,"Veillonella.dispar",-0.0055907592177391
"214",9,"X.Clostridium..citroniae",-0.0759725533425808
"215",9,"X.Clostridium..cocleatum",-0.00281676347367465
"216",9,"X.Clostridium..sp..MP626E2_ig1",-0.00417103478685021
"217",10,"Anaerotruncus.colihominis",-0.00494055170565844
"218",10,"Bacteroides.sp..MP64F12",-0.000512539554620162
"219",10,"Blautia.coccoides",-0.00303527538198978
"220",10,"Burkholderiales.bacterium",-0.00296432094182819
"221",10,"Citrobacter.werkmanii",-0.00182591046905145
"222",10,"Clostridium.clostridioforme.CAG.511",-0.000667948654154316
"223",10,"Clostridium.nexile.CAG.348",-0.0015518405707553
"224",10,"Clostridium.paraputrificum",-0.00931842857971787
"225",10,"Clostridium.sp..MP113D9",-0.000872027070727199
"226",10,"Clostridium.sp..MP49A11",-0.00137001561233774
"227",10,"Clostridium.sp..MP551E06",-0.000600243889493868
"228",10,"Eggerthella.lenta",0.225996315479279
"229",10,"Eggerthella.sp..MP163B1",0.0305988686159253
"230",10,"Lactobacillus.animalis",-0.000700675242114812
"231",10,"Megasphaera.sp..MP182G6",-0.00152936007361859
"232",10,"Paenibacillus.macerans",-0.00141814950620756
"233",10,"Romboutsia.sp..MP35A8",-0.00117159698856995
"234",10,"Sellimonas.intestinalis",0.0169844664633274
"235",10,"Turicibacter.sp..MP236E3",-0.00169731315691024
"236",10,"Veillonella.atypica",-0.00498321885243058
"237",10,"Veillonella.dispar",-0.00376064446754754
"238",10,"X.Clostridium..citroniae",-0.0345182083547115
"239",10,"X.Clostridium..cocleatum",-8.45960894366726e-05
"240",10,"X.Clostridium..sp..MP626E2_ig1",0.0265528848394752
"241",11,"Anaerotruncus.colihominis",-0.0101654077880085
"242",11,"Bacteroides.sp..MP64F12",-0.000607746973400936
"243",11,"Blautia.coccoides",-0.011626458261162
"244",11,"Burkholderiales.bacterium",-0.00367823161650449
"245",11,"Citrobacter.werkmanii",-0.00244917068630457
"246",11,"Clostridium.clostridioforme.CAG.511",-0.000763754651416093
"247",11,"Clostridium.nexile.CAG.348",-0.00442549725994468
"248",11,"Clostridium.paraputrificum",-0.0149968708865345
"249",11,"Clostridium.sp..MP113D9",-0.00115587800974026
"250",11,"Clostridium.sp..MP49A11",-0.00188100425293669
"251",11,"Clostridium.sp..MP551E06",-0.00109886936843395
"252",11,"Eggerthella.lenta",-0.0979099906980991
"253",11,"Eggerthella.sp..MP163B1",-0.0106416950002313
"254",11,"Lactobacillus.animalis",-0.00123363675083965
"255",11,"Megasphaera.sp..MP182G6",-0.00195237743901089
"256",11,"Paenibacillus.macerans",-0.00221646775025874
"257",11,"Romboutsia.sp..MP35A8",-0.00179701641900465
"258",11,"Sellimonas.intestinalis",-0.00254123203922063
"259",11,"Turicibacter.sp..MP236E3",-0.00331526319496334
"260",11,"Veillonella.atypica",-0.010500789154321
"261",11,"Veillonella.dispar",-0.00602117157541215
"262",11,"X.Clostridium..citroniae",-0.0553262867033482
"263",11,"X.Clostridium..cocleatum",-0.00226969853974879
"264",11,"X.Clostridium..sp..MP626E2_ig1",-0.00444728578440845
"265",12,"Anaerotruncus.colihominis",-0.00545638892799616
"266",12,"Bacteroides.sp..MP64F12",-0.000522410846315324
"267",12,"Blautia.coccoides",-0.00921006361022592
"268",12,"Burkholderiales.bacterium",-0.00278475985396653
"269",12,"Citrobacter.werkmanii",0.0485562924295664
"270",12,"Clostridium.clostridioforme.CAG.511",-0.000775129097746685
"271",12,"Clostridium.nexile.CAG.348",0.074921790510416
"272",12,"Clostridium.paraputrificum",-0.0118339648470283
"273",12,"Clostridium.sp..MP113D9",-0.00116052071098238
"274",12,"Clostridium.sp..MP49A11",-0.00147628056583926
"275",12,"Clostridium.sp..MP551E06",-0.000773890351410955
"276",12,"Eggerthella.lenta",-0.0528653357177973
"277",12,"Eggerthella.sp..MP163B1",-0.00640371721237898
"278",12,"Lactobacillus.animalis",0.0118403909727931
"279",12,"Megasphaera.sp..MP182G6",-0.00159377133240923
"280",12,"Paenibacillus.macerans",-0.00165362044936046
"281",12,"Romboutsia.sp..MP35A8",-0.0015957179130055
"282",12,"Sellimonas.intestinalis",-0.00198103347793221
"283",12,"Turicibacter.sp..MP236E3",-0.00290896056685597
"284",12,"Veillonella.atypica",0.0119382524862885
"285",12,"Veillonella.dispar",0.0362094789743423
"286",12,"X.Clostridium..citroniae",-0.0452920328825712
"287",12,"X.Clostridium..cocleatum",-0.00191144575364888
"288",12,"X.Clostridium..sp..MP626E2_ig1",-0.00219841429498047
"289",13,"Anaerotruncus.colihominis",-0.00289723847527057
"290",13,"Bacteroides.sp..MP64F12",-0.000655685900710523
"291",13,"Blautia.coccoides",-0.00703624845482409
"292",13,"Burkholderiales.bacterium",-0.00471233390271664
"293",13,"Citrobacter.werkmanii",-0.00285566889215261
"294",13,"Clostridium.clostridioforme.CAG.511",-0.00104143476346508
"295",13,"Clostridium.nexile.CAG.348",-0.00298276543617249
"296",13,"Clostridium.paraputrificum",-0.0117328204214573
"297",13,"Clostridium.sp..MP113D9",-0.000578933191718534
"298",13,"Clostridium.sp..MP49A11",-0.00170138536486775
"299",13,"Clostridium.sp..MP551E06",0.0498541854321957
"300",13,"Eggerthella.lenta",-0.0630791112780571
"301",13,"Eggerthella.sp..MP163B1",-0.00672109820879996
"302",13,"Lactobacillus.animalis",0.0166822010651231
"303",13,"Megasphaera.sp..MP182G6",-0.00217152794357389
"304",13,"Paenibacillus.macerans",-0.00295268709305674
"305",13,"Romboutsia.sp..MP35A8",-0.00196815084200352
"306",13,"Sellimonas.intestinalis",-0.0015299275983125
"307",13,"Turicibacter.sp..MP236E3",0.135900057852268
"308",13,"Veillonella.atypica",0.00812770146876574
"309",13,"Veillonella.dispar",-0.0044054442550987
"310",13,"X.Clostridium..citroniae",-0.058738362044096
"311",13,"X.Clostridium..cocleatum",-0.00142592377960682
"312",13,"X.Clostridium..sp..MP626E2_ig1",-0.00122777640353888
"313",14,"Anaerotruncus.colihominis",0.0431270524859428
"314",14,"Bacteroides.sp..MP64F12",-0.000686777057126164
"315",14,"Blautia.coccoides",0.0614375099539757
"316",14,"Burkholderiales.bacterium",-0.00293586193583906
"317",14,"Citrobacter.werkmanii",-0.00303260167129338
"318",14,"Clostridium.clostridioforme.CAG.511",-0.00100659468444064
"319",14,"Clostridium.nexile.CAG.348",-0.00336875289212912
"320",14,"Clostridium.paraputrificum",0.113728538155556
"321",14,"Clostridium.sp..MP113D9",-0.000971612957073376
"322",14,"Clostridium.sp..MP49A11",-0.00174217968015
"323",14,"Clostridium.sp..MP551E06",-0.00101168890250847
"324",14,"Eggerthella.lenta",-0.063442524522543
"325",14,"Eggerthella.sp..MP163B1",-0.00827403087168932
"326",14,"Lactobacillus.animalis",-0.00165187759557739
"327",14,"Megasphaera.sp..MP182G6",-0.00166597904171795
"328",14,"Paenibacillus.macerans",-0.00224842200987041
"329",14,"Romboutsia.sp..MP35A8",-0.00161948130698875
"330",14,"Sellimonas.intestinalis",-0.00199793232604861
"331",14,"Turicibacter.sp..MP236E3",-0.00292928505223244
"332",14,"Veillonella.atypica",0.0171877928078175
"333",14,"Veillonella.dispar",0.052412323653698
"334",14,"X.Clostridium..citroniae",-0.0525676347315311
"335",14,"X.Clostridium..cocleatum",-0.00235677824821323
"336",14,"X.Clostridium..sp..MP626E2_ig1",-0.00294172298163176
"337",15,"Anaerotruncus.colihominis",-0.00556535529904068
"338",15,"Bacteroides.sp..MP64F12",-0.00087378773605451
"339",15,"Blautia.coccoides",-0.0125057105906308
"340",15,"Burkholderiales.bacterium",-0.00591022451408207
"341",15,"Citrobacter.werkmanii",-0.00286417477764189
"342",15,"Clostridium.clostridioforme.CAG.511",-0.00137648574309424
"343",15,"Clostridium.nexile.CAG.348",-0.00407222099602222
"344",15,"Clostridium.paraputrificum",-0.0225434387102723
"345",15,"Clostridium.sp..MP113D9",-0.000617868499830365
"346",15,"Clostridium.sp..MP49A11",-0.00253879919182509
"347",15,"Clostridium.sp..MP551E06",-0.00159454648382962
"348",15,"Eggerthella.lenta",-0.0967657901346684
"349",15,"Eggerthella.sp..MP163B1",-0.0133151141926646
"350",15,"Lactobacillus.animalis",0.00610752683132887
"351",15,"Megasphaera.sp..MP182G6",-0.00269689585547894
"352",15,"Paenibacillus.macerans",-0.0037988672265783
"353",15,"Romboutsia.sp..MP35A8",-0.00260509143117815
"354",15,"Sellimonas.intestinalis",-0.00226922577712685
"355",15,"Turicibacter.sp..MP236E3",-0.0053418253082782
"356",15,"Veillonella.atypica",0.00459594069980085
"357",15,"Veillonella.dispar",-0.00486077833920717
"358",15,"X.Clostridium..citroniae",-0.0959914140403271
"359",15,"X.Clostridium..cocleatum",-0.00258824287448078
"360",15,"X.Clostridium..sp..MP626E2_ig1",-0.00273264781571925
"361",16,"Anaerotruncus.colihominis",-0.00319491897244006
"362",16,"Bacteroides.sp..MP64F12",-0.000575887475861236
"363",16,"Blautia.coccoides",-0.00306682079099119
"364",16,"Burkholderiales.bacterium",-0.00231369840912521
"365",16,"Citrobacter.werkmanii",-0.00151080638170242
"366",16,"Clostridium.clostridioforme.CAG.511",0.00591002404689789
"367",16,"Clostridium.nexile.CAG.348",-0.00145116494968534
"368",16,"Clostridium.paraputrificum",-0.00759075861424208
"369",16,"Clostridium.sp..MP113D9",-0.000893345044460148
"370",16,"Clostridium.sp..MP49A11",-0.00113234511809424
"371",16,"Clostridium.sp..MP551E06",-0.000495439337100834
"372",16,"Eggerthella.lenta",0.143177144229412
"373",16,"Eggerthella.sp..MP163B1",-0.00621734815649688
"374",16,"Lactobacillus.animalis",-0.000845158298034221
"375",16,"Megasphaera.sp..MP182G6",-0.00135600421344861
"376",16,"Paenibacillus.macerans",-0.00129342376021668
"377",16,"Romboutsia.sp..MP35A8",-0.00100703135831282
"378",16,"Sellimonas.intestinalis",-0.00102420512121171
"379",16,"Turicibacter.sp..MP236E3",-0.00149172876263037
"380",16,"Veillonella.atypica",0.00475261639803648
"381",16,"Veillonella.dispar",-0.00208242959342897
"382",16,"X.Clostridium..citroniae",0.107319716364145
"383",16,"X.Clostridium..cocleatum",-0.00187948934035376
"384",16,"X.Clostridium..sp..MP626E2_ig1",0.0156106236390769
"385",17,"Anaerotruncus.colihominis",-0.00500171328894794
"386",17,"Bacteroides.sp..MP64F12",-0.000607005960773677
"387",17,"Blautia.coccoides",-0.0162714198231697
"388",17,"Burkholderiales.bacterium",-0.0031560726929456
"389",17,"Citrobacter.werkmanii",-0.00198902003467083
"390",17,"Clostridium.clostridioforme.CAG.511",-0.000520493253134191
"391",17,"Clostridium.nexile.CAG.348",-0.00207521358970553
"392",17,"Clostridium.paraputrificum",-0.0141566251404583
"393",17,"Clostridium.sp..MP113D9",-0.000970583409070969
"394",17,"Clostridium.sp..MP49A11",-0.00152653915574774
"395",17,"Clostridium.sp..MP551E06",-0.000769457867136225
"396",17,"Eggerthella.lenta",-0.049851318821311
"397",17,"Eggerthella.sp..MP163B1",-0.0064168181270361
"398",17,"Lactobacillus.animalis",-0.000762513198424131
"399",17,"Megasphaera.sp..MP182G6",-0.00175162748200819
"400",17,"Paenibacillus.macerans",-0.00189503887668252
"401",17,"Romboutsia.sp..MP35A8",-0.00139627722091973
"402",17,"Sellimonas.intestinalis",0.0208780616521835
"403",17,"Turicibacter.sp..MP236E3",-0.00267311627976596
"404",17,"Veillonella.atypica",0.0107504231855273
"405",17,"Veillonella.dispar",-0.00511634699068964
"406",17,"X.Clostridium..citroniae",0.240795895457268
"407",17,"X.Clostridium..cocleatum",0.00790925440378487
"408",17,"X.Clostridium..sp..MP626E2_ig1",-0.00213180482387543
"409",18,"Anaerotruncus.colihominis",-0.00464456528425217
"410",18,"Bacteroides.sp..MP64F12",-0.000891381641849875
"411",18,"Blautia.coccoides",-0.0140974316745996
"412",18,"Burkholderiales.bacterium",-0.00495511828921735
"413",18,"Citrobacter.werkmanii",-0.0025536750908941
"414",18,"Clostridium.clostridioforme.CAG.511",-0.000681547244312242
"415",18,"Clostridium.nexile.CAG.348",-0.00356803042814136
"416",18,"Clostridium.paraputrificum",-0.028708721511066
"417",18,"Clostridium.sp..MP113D9",-0.000435757348896004
"418",18,"Clostridium.sp..MP49A11",-0.00189174828119576
"419",18,"Clostridium.sp..MP551E06",-0.00145246338797733
"420",18,"Eggerthella.lenta",-0.0770020484924316
"421",18,"Eggerthella.sp..MP163B1",-0.0107110599055886
"422",18,"Lactobacillus.animalis",-0.00130386289674789
"423",18,"Megasphaera.sp..MP182G6",-0.0012462847516872
"424",18,"Paenibacillus.macerans",-0.00416287803091109
"425",18,"Romboutsia.sp..MP35A8",-0.00136816210579127
"426",18,"Sellimonas.intestinalis",-0.0020616949768737
"427",18,"Turicibacter.sp..MP236E3",-0.0048300891648978
"428",18,"Veillonella.atypica",0.00109459686791524
"429",18,"Veillonella.dispar",-0.00471113878302276
"430",18,"X.Clostridium..citroniae",-0.0948724672198296
"431",18,"X.Clostridium..cocleatum",-0.00272217800375074
"432",18,"X.Clostridium..sp..MP626E2_ig1",-0.00157132570166141
"433",19,"Anaerotruncus.colihominis",-0.00680412235669792
"434",19,"Bacteroides.sp..MP64F12",-0.000633603282039985
"435",19,"Blautia.coccoides",-0.0147750792093575
"436",19,"Burkholderiales.bacterium",-0.00610573310405016
"437",19,"Citrobacter.werkmanii",-0.00266169616952538
"438",19,"Clostridium.clostridioforme.CAG.511",-0.00114343693712726
"439",19,"Clostridium.nexile.CAG.348",-0.00470981793478131
"440",19,"Clostridium.paraputrificum",-0.021496195346117
"441",19,"Clostridium.sp..MP113D9",-0.00165477424161509
"442",19,"Clostridium.sp..MP49A11",-0.00238180288579315
"443",19,"Clostridium.sp..MP551E06",-0.00163594260811806
"444",19,"Eggerthella.lenta",-0.102575302124023
"445",19,"Eggerthella.sp..MP163B1",-0.0127625223249197
"446",19,"Lactobacillus.animalis",0.00347301282454282
"447",19,"Megasphaera.sp..MP182G6",-0.0024821717524901
"448",19,"Paenibacillus.macerans",-0.00395164522342384
"449",19,"Romboutsia.sp..MP35A8",-0.00207154720555991
"450",19,"Sellimonas.intestinalis",-0.00258845929056406
"451",19,"Turicibacter.sp..MP236E3",-0.00467704748734832
"452",19,"Veillonella.atypica",0.00531040108762681
"453",19,"Veillonella.dispar",-0.00733012682758272
"454",19,"X.Clostridium..citroniae",-0.070824146270752
"455",19,"X.Clostridium..cocleatum",-0.00366985599976033
"456",19,"X.Clostridium..sp..MP626E2_ig1",-0.00401063379831612
"457",20,"Anaerotruncus.colihominis",-0.00506896781735122
"458",20,"Bacteroides.sp..MP64F12",-0.000622565916273743
"459",20,"Blautia.coccoides",0.0119670759886503
"460",20,"Burkholderiales.bacterium",-0.00309264089446515
"461",20,"Citrobacter.werkmanii",-0.00240989204030484
"462",20,"Clostridium.clostridioforme.CAG.511",-0.000897727906703949
"463",20,"Clostridium.nexile.CAG.348",-0.00215692084748298
"464",20,"Clostridium.paraputrificum",0.0556734818965197
"465",20,"Clostridium.sp..MP113D9",-0.00105753348907456
"466",20,"Clostridium.sp..MP49A11",-0.00135195662733167
