"","sample","name","median(value)"
"382",23,"Klebsiella.oxytoca",-0.634655947444278
"383",23,"Lachnospiraceae.bacterium.CAG.364",-0.634655947444278
"384",23,"Lactobacillus.paracasei",-0.634655947444278
"385",23,"Prevotella.buccae",11.0550310231832
"386",23,"Providencia.alcalifaciens",-0.634655947444278
"387",23,"Roseburia.intestinalis",9.49626950994335
"388",23,"Streptococcus.infantis",-0.634655947444278
"389",23,"Streptococcus.sp..MP111F6_2",-0.634655947444278
"390",23,"X.Clostridium..aldenense",5.85777001412187
"391",23,"X.Ruminococcus..sp..MP14G5",-0.634655947444278
"392",24,"Actinomyces.sp..HMSC035G02",-0.878263965487834
"393",24,"Actinomyces.sp..ICM39",-0.878263965487834
"394",24,"Anaerostipes.sp..992a",-0.878263965487834
"395",24,"Bacteroides.ovatus",-0.878263965487834
"396",24,"Enterobacter.cloacae",-0.878263965487834
"397",24,"Erysipelatoclostridium.sp..MP95D5",-0.878263965487834
"398",24,"Intestinibacter.sp..MP113D11",7.21601838610845
"399",24,"Klebsiella.oxytoca",-0.878263965487834
"400",24,"Lachnospiraceae.bacterium.CAG.364",-0.878263965487834
"401",24,"Lactobacillus.paracasei",-0.878263965487834
"402",24,"Prevotella.buccae",-0.878263965487834
"403",24,"Providencia.alcalifaciens",-0.878263965487834
"404",24,"Roseburia.intestinalis",7.39963187327688
"405",24,"Streptococcus.infantis",-0.878263965487834
"406",24,"Streptococcus.sp..MP111F6_2",-0.878263965487834
"407",24,"X.Clostridium..aldenense",6.47346733918304
"408",24,"X.Ruminococcus..sp..MP14G5",4.28848407249543
"409",25,"Actinomyces.sp..HMSC035G02",-0.301289312912626
"410",25,"Actinomyces.sp..ICM39",-0.301289312912626
"411",25,"Anaerostipes.sp..992a",-0.301289312912626
"412",25,"Bacteroides.ovatus",-0.301289312912626
"413",25,"Enterobacter.cloacae",-0.301289312912626
"414",25,"Erysipelatoclostridium.sp..MP95D5",-0.301289312912626
"415",25,"Intestinibacter.sp..MP113D11",-0.301289312912626
"416",25,"Klebsiella.oxytoca",9.9501970729198
"417",25,"Lachnospiraceae.bacterium.CAG.364",-0.301289312912626
"418",25,"Lactobacillus.paracasei",4.62311956434377
"419",25,"Prevotella.buccae",5.80022314790293
"420",25,"Providencia.alcalifaciens",-0.301289312912626
"421",25,"Roseburia.intestinalis",-0.301289312912626
"422",25,"Streptococcus.infantis",-0.301289312912626
"423",25,"Streptococcus.sp..MP111F6_2",-0.301289312912626
"424",25,"X.Clostridium..aldenense",5.83944656696796
"425",25,"X.Ruminococcus..sp..MP14G5",7.37446364051946
"426",26,"Actinomyces.sp..HMSC035G02",-0.640078538140026
"427",26,"Actinomyces.sp..ICM39",-0.640078538140026
"428",26,"Anaerostipes.sp..992a",-0.640078538140026
"429",26,"Bacteroides.ovatus",-0.640078538140026
"430",26,"Enterobacter.cloacae",-0.640078538140026
"431",26,"Erysipelatoclostridium.sp..MP95D5",-0.640078538140026
"432",26,"Intestinibacter.sp..MP113D11",-0.640078538140026
"433",26,"Klebsiella.oxytoca",-0.640078538140026
"434",26,"Lachnospiraceae.bacterium.CAG.364",-0.640078538140026
"435",26,"Lactobacillus.paracasei",-0.640078538140026
"436",26,"Prevotella.buccae",-0.640078538140026
"437",26,"Providencia.alcalifaciens",-0.640078538140026
"438",26,"Roseburia.intestinalis",7.74549938608747
"439",26,"Streptococcus.infantis",-0.640078538140026
"440",26,"Streptococcus.sp..MP111F6_2",-0.640078538140026
"441",26,"X.Clostridium..aldenense",7.04874381085515
"442",26,"X.Ruminococcus..sp..MP14G5",-0.640078538140026
"443",27,"Actinomyces.sp..HMSC035G02",-0.410919785112586
"444",27,"Actinomyces.sp..ICM39",4.8773091531665
"445",27,"Anaerostipes.sp..992a",-0.410919785112586
"446",27,"Bacteroides.ovatus",-0.410919785112586
"447",27,"Enterobacter.cloacae",-0.410919785112586
"448",27,"Erysipelatoclostridium.sp..MP95D5",-0.410919785112586
"449",27,"Intestinibacter.sp..MP113D11",-0.410919785112586
"450",27,"Klebsiella.oxytoca",-0.410919785112586
"451",27,"Lachnospiraceae.bacterium.CAG.364",-0.410919785112586
"452",27,"Lactobacillus.paracasei",3.49533674460242
"453",27,"Prevotella.buccae",6.63237085861486
"454",27,"Providencia.alcalifaciens",-0.410919785112586
"455",27,"Roseburia.intestinalis",-0.410919785112586
"456",27,"Streptococcus.infantis",5.88345521586357
