Time,Treatments,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,Replicates,Experiments
17.142857,S2-S3-S4-S7-S10-S12-S13_204997,0.0,0.0,0.0,0.2628441,0.0,0.0,0.00014326282,0.0,0.0,0.24723983,0.0,0.020228751,0.0,0.0,0.0,0.00086090283,0.00038330595,0.0008472328,0.05160307,0.89707035,1.1041404,0.0,0.002419541,0.003178912,0.3949532,0.25529018,3.4630768,0.434633,1.9867867,0.02515473,0.0,0.0003733452,0.0,0.50303394,0.0,2.4872186,0.00016603623,2.9324818,2.435853,0.031958003,4.9488115,0.22209044,0.002593488,0.672287,0.11829228,0.020478683,1.0306938,1.3733819,0.044738762,5.0222597,0.22120178,4.4376936,1.7071065,0.023141656,0.0080581345,0,329
20.571428,S2-S3-S4-S7-S10-S12-S13_204997,0.0,0.0,0.0013823119,0.27729887,0.0,0.0,0.00059425173,0.0,0.0,0.24760294,0.0,0.03150951,0.0019054618,0.0,0.0,0.0,0.0,0.00081904785,0.0351434,2.8141499,0.9577359,0.0011633007,0.0008309597,0.0039325734,0.5492608,0.78856564,7.260825,0.13561665,1.8186206,0.06080909,0.0,0.0017611202,0.0,0.36363345,0.00040864735,3.5200775,0.00053612306,1.4086992,3.5206077,0.029203752,2.8214426,0.08472845,0.00021732658,0.608849,0.14227287,0.06554949,1.1763953,2.560006,0.03336281,10.021853,0.28296822,3.6250834,3.7804518,0.051932834,0.0128855705,0,329
24.0,S2-S3-S4-S7-S10-S12-S13_204997,0.0,0.0,0.0,0.18828028,0.0,0.0,0.0003476966,0.0,0.0,0.16946957,0.0,0.031088613,0.0010535294,0.0,0.0,0.0005525451,0.0,0.00037934072,0.04859195,2.1290114,0.63016605,0.0008437226,0.0,0.0030484404,0.48884276,0.5160077,6.0893087,0.34100342,3.1612937,0.06462618,0.0,0.00034009403,2.5675505e-05,0.42133605,0.0,3.0507712,0.0,6.35309,3.6828518,0.017452339,3.8102555,0.12869939,0.0005306936,0.69174486,0.2256578,0.046596073,0.72536874,1.9452273,0.08520633,6.1085005,0.29366553,3.6722004,3.807277,0.054610696,0.0070864293,0,329
0.0,S1-S2-S3-S4-S5-S7-S8-S9-S10-S12-S14_263038,0.0024816287,0.0019227467,0.0016181439,0.0032676824,0.0011423127,0.0,0.0005421997,0.00092128996,0.0036828064,0.000963557,0.0,0.0027205532,0.0,0.0007370782,0.0,0.0,1.6861471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12926325,0.0,0.0,1.2885903,0.0,0.43428,0.0,0.0,0.0,1.7463187,0.0,1.4216768,3.3061702,0.1759356,0.0,0.0,0.0,0.0,2.0552514,0.49578866,0.0,0.0,1.916721,2.33838,0.80494726,1.9503943,0.0,0.0,0.0,2.7962577,0,330
3.4285715,S1-S2-S3-S4-S5-S7-S8-S9-S10-S12-S14_263038,0.0025661977,0.002521319,0.0022470898,0.0021922935,0.0016787169,0.0,0.00028632642,0.0,0.0,0.00088216393,0.0,0.005701642,0.0,0.002292042,0.0,0.00082131213,2.1135976,0.00066838495,0.0008011472,0.0012094659,0.0,0.0,0.0,0.0,0.00097023085,0.07430168,0.0,0.001025758,1.4573954,0.0,0.38910526,0.0,0.0,0.0,1.5768888,0.0,1.7060877,5.0100365,0.21409376,0.00025205006,0.00067350175,0.0,0.0,1.8394973,0.37934002,0.0,0.00020643108,0.83374137,2.8909376,0.98161596,2.240975,0.00089159835,0.0016641065,0.0010200094,1.7422746,0,330
6.857143,S1-S2-S3-S4-S5-S7-S8-S9-S10-S12-S14_263038,0.0020115336,0.0015321973,0.0019554016,0.004925169,0.0012098578,0.0,0.0010992886,0.0021107104,0.002973576,0.002125251,0.0,0.0029095677,0.0,0.012459076,0.0,0.0,2.0061178,0.0010380845,0.0,7.6655684e-05,0.00076346664,0.0,0.00013532443,0.0,0.0,0.1753296,0.0,0.0,1.2523984,0.00044860685,0.33758447,0.0007278628,0.00087613787,0.0,1.7173927,0.0,1.3603266,4.293644,0.22665805,0.0004322725,0.0038715503,0.0002676714,0.0011119236,1.4110179,0.59782976,0.00054982095,0.008973689,1.3366934,2.2321534,0.93827283,2.8728352,0.0011198126,0.0008442756,0.0032041022,2.7606459,0,330
10.285714,S1-S2-S3-S4-S5-S7-S8-S9-S10-S12-S14_263038,0.003576011,0.0035726998,0.0018060665,0.0048873466,0.00040601843,0.0,0.0011878113,0.0034168586,0.0045384574,0.0,0.0,0.0057592564,0.0,0.055621117,0.0,0.0,0.94996345,0.0019537571,0.0,0.00035582477,0.00048109962,0.0007254953,0.0,0.0,0.0009186987,0.17301121,0.0,0.00081957196,1.0552467,0.0,0.57287556,0.0,0.0,0.00011578522,1.2370703,0.0001756812,0.76330537,2.0893383,0.14485344,0.000997333,0.012530426,0.0,0.0012167228,2.4101894,0.44835654,0.0,0.02016849,1.8450241,2.6006866,0.9805719,0.95497495,0.003667753,0.0021527375,0.0014313599,3.9716413,0,330
13.714286,S1-S2-S3-S4-S5-S7-S8-S9-S10-S12-S14_263038,0.00043270568,0.0,0.0003352348,0.0023953055,0.0,0.0,0.0,0.002174629,0.0060693673,0.0012776036,0.0,0.013350834,0.0,0.14852193,0.0,0.0,1.4352317,0.003773601,0.00016721623,0.0023349996,0.00013407457,0.0,0.00085836207,7.8542425e-06,0.0002902964,0.13977332,0.0005982071,0.0,1.14278,0.0,0.29016078,0.0,6.371353e-05,0.0033785175,1.2813257,0.00086341903,1.3323084,2.6608167,0.19706278,0.0,0.0433511,0.0003411619,0.0005219594,1.1386449,0.56815886,0.00059813674,0.07473953,1.9917903,1.6917281,0.5058568,3.0513,0.008368712,0.0029264265,0.0037462376,2.7174761,0,330
17.142857,S1-S2-S3-S4-S5-S7-S8-S9-S10-S12-S14_263038,0.00077465834,0.0036768904,0.002594874,0.0030236894,0.0,0.0,0.0006352686,0.0,0.00292257,0.0013752711,0.0,0.009997366,0.0,0.39382917,0.0,0.0017544723,2.0197315,0.008844527,0.0,0.0,0.0,0.0002858428,0.0,0.0018960863,0.0,0.10142435,0.0,0.0,1.2698287,0.00089340634,0.3354788,0.0015217627,0.00049484667,0.005034,1.4098511,0.00029594035,1.4717475,1.7143885,0.09566279,0.0,0.08813014,0.00058947573,0.0004352205,1.5224355,0.59572375,0.0022488507,0.20411931,2.6975808,1.8589351,0.99504024,1.7270081,0.025267312,0.0017622358,0.0033855266,3.0292645,0,330
20.571428,S1-S2-S3-S4-S5-S7-S8-S9-S10-S12-S14_263038,0.00089710235,0.0009364102,0.002627361,0.00426485,0.0,0.0,0.0006097864,0.00017545844,0.0012111958,0.00027698991,0.0,0.012786884,0.0,0.62954694,0.0,0.00090972043,1.2486299,0.01517393,0.0,0.0006570004,0.00024405571,0.0,0.0,2.3184773e-05,0.0,0.07900016,0.0011046837,0.00017104614,1.2258255,0.0,0.37081566,0.0,0.0,0.011349132,1.1001441,0.00031490088,2.2716527,4.3653913,0.15975203,0.0012432132,0.13878971,0.0,0.0007374174,0.20158195,0.8395191,0.00022810376,0.26910135,1.6402713,2.9124687,0.95452356,2.7719905,0.04342905,0.0054563195,0.0063027497,4.058597,0,330
24.0,S1-S2-S3-S4-S5-S7-S8-S9-S10-S12-S14_263038,0.0,0.00016386491,0.0019332338,0.0015985187,0.0,0.0,2.1667787e-05,0.0,0.004381772,0.0,0.0,0.010854851,0.0,0.55546105,0.0,0.0015258823,1.710925,0.029939936,0.0,0.0,0.0007716146,0.0005129509,0.0013357279,0.0,0.0005109457,0.12584266,0.0008359099,0.0,1.483839,0.0,0.4827276,0.0,0.0003439458,0.0145847155,1.3193241,0.00055686693,0.8869388,2.0947814,0.11834857,6.252036e-05,0.09945702,0.0011191098,0.0009483777,0.14185156,0.49295908,0.0,0.19005169,1.5896621,2.451053,0.6123462,2.3444185,0.027288912,0.004581683,0.0071807425,3.6633651,0,330
0.0,S2-S3-S5-S6-S7-S9-S10-S11-S12-S13-S14_587701,0.0,0.0010952232,0.0019819988,0.0,0.0026925772,0.003111158,0.0005212209,0.0,0.00011211192,0.0030475599,0.0016341945,0.0013151631,0.0044060485,8.2744664e-05,0.0,3.0037155,0.0,3.729453,0.10984478,0.0,1.7126337,0.0,1.7418221,2.4664764,0.0,0.0,0.25637683,3.867044,0.0,3.0691204,0.0,3.6314616,1.0145527,0.0,0.0,0.0,0.0,0.0,3.0366247,0.0,0.0,0.0,0.0,0.0,0.0,4.0253167,3.5220861,0.0,0.0,0.0,1.7522334,4.056631,0.88203466,0.0,3.8192656,0,331
3.4285715,S2-S3-S5-S6-S7-S9-S10-S11-S12-S13-S14_587701,0.0,0.0021398696,0.0020484119,0.0,0.0015324476,0.006170602,0.0,0.0,0.0,0.0011196317,0.00110925,0.0009194626,0.0028099564,0.0010530369,0.0,2.108266,0.0,2.7505426,0.1173832,0.0010348164,1.9637945,0.0,0.89979565,2.4934633,0.0,0.0,0.22081271,3.05008,0.0,1.773301,0.00038863593,3.9990354,0.8324816,0.000107882275,0.0,0.0,0.0,0.0,2.6028898,0.0,0.0021923888,0.0006362721,0.00025543,0.0020892664,0.0004382433,3.5847895,4.3812857,0.00020076623,2.5136025e-05,0.00030814297,1.4980787,5.0531936,1.0409772,0.0,4.447215,0,331
6.857143,S2-S3-S5-S6-S7-S9-S10-S11-S12-S13-S14_587701,0.0,0.00023258175,0.0026164418,0.0,0.002891283,0.0018080352,3.9135644e-05,0.0,0.0012735558,0.0023544389,0.0026649206,0.0020797355,0.005648211,0.0,0.0,4.2174973,1.699635e-05,1.1627136,0.05872044,0.00026820414,2.37692,0.0,1.3058704,2.2677991,0.0,0.0011836592,0.12625349,4.1628838,0.0,4.850049,0.0,2.9464674,0.8078983,0.0,0.0,0.0004600274,1.9906152e-05,0.0,2.776245,0.0004821115,0.0005697437,0.0,0.0006003963,0.0,0.0,3.5361166,4.5005703,0.0,0.0013665757,0.0035224203,2.553122,2.599041,0.72228605,0.0,3.1725774,0,331
10.285714,S2-S3-S5-S6-S7-S9-S10-S11-S12-S13-S14_587701,0.0,0.0010840625,0.0009953058,0.0,0.002775685,0.00427929,0.000979857,0.0,0.0006791786,0.0035520787,0.0016588406,0.0033102755,0.005033856,0.0,0.0,4.4549603,0.0024652588,4.3731346,0.06824641,0.00034254376,1.4230511,0.0015327825,1.0751351,2.8151195,0.0,0.0,0.20614421,4.2611327,0.0,2.449859,0.0,3.9149885,0.6216133,0.0,0.0,0.00063847355,0.00068866974,0.0,4.705649,0.0005725656,0.00063094555,0.0018697901,0.0,0.0,0.0013693103,4.266796,2.890003,0.0010736812,0.0042372206,0.0044360086,1.435179,2.1434984,0.9865749,0.0,3.8056147,0,331
13.714286,S2-S3-S5-S6-S7-S9-S10-S11-S12-S13-S14_587701,0.0,0.0035805819,0.0018708634,0.0,0.0014584071,0.0024571596,0.0,0.0,0.0004885699,0.0022558388,0.0012344905,0.0054088305,0.0027251742,0.00013203516,0.0,2.7788112,0.00068312977,3.082003,0.14282584,0.0016169602,1.8875562,0.00078553776,1.8060589,2.1649683,0.0009677132,0.000575342,0.29710913,2.4948933,0.0016522142,3.8133347,0.0,3.754654,1.2471799,0.0,0.0,0.0,0.000396558,0.00022880969,2.1601763,8.1368154e-05,0.00035865232,0.00058021885,0.00071322673,0.00025735257,0.0018769082,2.5302207,3.7254405,0.0,0.004959082,0.00233031,2.5524607,4.2667823,0.68677366,0.0027467236,2.4298153,0,331
17.142857,S2-S3-S5-S6-S7-S9-S10-S11-S12-S13-S14_587701,0.0,0.004000017,0.0007866716,0.0,0.001278594,0.0016163121,0.0003886959,0.0,0.000858817,0.0013457717,0.0032240467,0.0007987511,0.004652006,0.00045368777,0.0,1.8008199,0.0,2.3970377,0.11993848,0.0016283672,0.84237576,0.0015371788,1.0929934,2.2137501,0.0,0.0010147435,0.27459586,4.1830826,0.0,3.8473659,0.0,4.9667377,0.8858142,0.0011216677,0.0,0.0,2.6538526e-05,0.0016392516,2.7777297,0.0,0.0013827197,0.0,0.000264714,0.0,0.000512907,3.3282924,4.290955,0.0012332227,0.0043785446,0.006760293,2.3017294,4.699464,0.4659881,0.0011947859,4.8729444,0,331
20.571428,S2-S3-S5-S6-S7-S9-S10-S11-S12-S13-S14_587701,0.0,0.0031021265,0.0050021373,0.0,0.0006646617,0.00025803014,0.0017799131,0.0,0.0,0.0019067508,0.0015145934,0.0036498443,0.0030720478,8.709014e-05,0.0,5.1897163,0.0,3.6642077,0.13416187,0.0012639087,0.97199696,0.0016214194,1.9304882,3.3930066,0.0,0.0010179946,0.33863044,1.6054132,9.3318966e-05,3.1697714,0.0,3.710606,0.9253394,0.0010332107,0.00077100383,0.00034193668,0.0018171989,0.0,2.8427742,0.0005895512,0.0,0.0,0.0020954222,0.0,0.0013200279,6.660418,3.6009204,0.0016595758,0.007794421,0.005828207,2.467671,3.6939375,0.8255981,0.0,5.1390724,0,331
24.0,S2-S3-S5-S6-S7-S9-S10-S11-S12-S13-S14_587701,0.0,0.012378792,0.0026815373,0.0,0.0017409882,0.003739257,0.0,0.0,0.0,0.005182143,0.0012967914,0.0029685863,0.0020280697,0.00028513506,0.0,3.8377736,0.0008391399,3.812437,0.11199046,0.00041276604,1.8827773,0.0,1.0936754,3.5100904,0.0008474326,0.0,0.3424623,5.1568947,0.0,2.0106018,0.0,3.462165,0.5480328,0.0,0.0,0.0017682288,0.00052419154,0.0,4.480036,0.0,0.00038162834,0.0010101349,0.00029472695,0.0,0.0008081691,2.9178,3.2280715,0.0,0.0076357657,0.010542695,1.6268394,3.8957622,0.89948314,0.0029370056,3.5419788,0,331
0.0,S7-S10-S13_120062,0.0,0.0,0.0,0.0,0.0,0.0,0.008472049,0.0,0.0,0.00064968,0.0,0.0,0.0108782705,0.0,0.0,0.0,0.0,1.5915076,1.2233964,0.375851,0.94144976,1.5213057,3.9590154,0.0,3.6181502,0.0,0.0,3.4643059,0.0,4.093929,1.6840674,0.0,3.124025,0.0,3.2414474,0.32542905,0.0,3.897312,0.0,0.0,0.0,1.7092644,0.0,0.0,0.0,2.4986541,0.0,2.2290049,0.0,2.044739,0.0,0.0,1.5332862,1.9711944,2.7900364,0,332
3.4285715,S7-S10-S13_120062,0.0,0.0,0.0,0.0,0.0,0.0,0.012224524,0.0,0.0,0.016180228,0.0,0.0,0.013746586,0.0,0.0,0.00060435163,0.0,2.430487,0.9243926,0.33642718,0.28528422,1.6959379,3.9820833,0.0007657437,4.924405,0.0024102088,0.0,1.6046294,0.00028339305,4.24063,2.0334601,0.0,1.5018828,0.00031659825,3.0275967,0.23032716,0.002950765,3.328994,0.0006928325,0.00048489703,0.0023397664,1.1031951,0.0004878228,0.012116174,0.0048092795,2.9058714,0.0034712555,3.2245831,0.0,2.0007167,0.009658527,0.023166997,2.1451044,2.1200552,2.8894274,0,332
6.857143,S7-S10-S13_120062,0.0,0.0,0.0,0.0,0.0,0.0,0.003648469,0.0,0.0,0.14431356,0.0,0.0,0.010075269,0.0,0.0,0.0020088078,0.00035513542,1.1836114,1.8423249,0.19590585,0.823621,1.667171,5.129172,0.0,3.6114995,0.012901867,0.002002695,3.007798,0.0,4.3753552,1.3837847,0.0,4.894154,0.0023151755,3.8918028,0.2976289,0.0009166397,5.595491,0.0,0.005258895,0.0012026588,0.44920334,0.0,0.123718,0.032224424,2.1318371,0.02959949,1.216483,0.0,2.3684022,0.019250907,0.21853925,1.3906901,2.1656656,3.8124554,0,332
10.285714,S7-S10-S13_120062,0.0,0.0,0.0,0.0,0.0,0.0,0.0059922356,0.0,0.0,0.18962799,0.0,0.0,0.009357043,0.0,0.0,0.0014704003,0.0,1.8319023,1.403863,0.45489064,0.92463344,1.6698011,2.9755776,0.0019610024,3.9693627,0.026928581,0.0,3.7459288,0.0,4.8839054,2.3162475,0.0006408876,2.7297316,0.0,3.4710593,0.49691653,0.0,4.0441337,0.0004763246,0.0059710545,0.0009955381,0.51882374,0.0,0.21264066,0.062583946,2.339917,0.059146877,1.664524,0.0,1.7463576,0.030131156,0.39955738,1.5894811,0.7519579,2.3992305,0,332
13.714286,S7-S10-S13_120062,0.0,0.0,0.0,0.0,0.0,0.0,0.0032497097,0.0,0.0,0.18538898,0.0,0.0,0.006901709,0.0,0.0,0.0016082686,0.0,1.9126563,1.3993957,0.23801547,0.83643377,1.146552,4.800942,0.0016787797,3.7134821,0.027985357,0.00069339457,3.711464,0.0,2.9249938,1.7863194,0.0,4.924753,0.0,3.1969786,0.5024655,0.0,6.0038013,0.0,0.010220796,0.00028008744,0.07090263,0.0015049906,0.22661476,0.0530714,2.5987902,0.03740289,1.800703,1.7757066e-05,1.9323314,0.055791143,0.56613725,1.2283974,2.4420135,0.42073435,0,332
17.142857,S7-S10-S13_120062,0.0,0.0,0.0,0.0,0.0,0.0,0.007974696,0.0,0.0,0.22990915,0.0,0.0,0.02095832,0.0,0.0,0.0006847631,0.001685411,0.9539075,0.39775243,0.47125617,0.77852196,2.060529,5.1402855,0.00025435057,3.4258246,0.014584729,0.0005802245,2.798694,0.0007841087,2.6955492,1.6797783,0.0,2.972169,0.0,2.3655217,0.29998785,0.0005310309,3.569904,0.0,0.0045353887,0.0,0.229606,0.0008426022,0.29845652,0.06419357,1.7547461,0.07048673,2.4949617,0.0,3.632382,0.07078489,0.8091146,1.2396637,2.1571803,2.9749188,0,332
20.571428,S7-S10-S13_120062,0.0,0.0,0.0,0.0,0.0,0.0,0.0076555177,0.0,0.0,0.06826133,0.0,0.0,0.02081631,0.0,0.0,0.0006045057,3.193761e-06,2.1132283,1.4746993,0.28266805,0.8445926,1.879997,5.361939,0.0,5.6510844,0.028299805,0.0005005643,4.458752,0.0,6.073622,1.8195851,0.0,3.2454805,0.00040277565,2.5149481,0.17533553,0.00045048769,3.3032224,0.0019697458,0.005206186,0.0,0.09342614,1.8982461e-06,0.150419,0.081853226,1.9996127,0.08233659,1.9057736,0.00048140244,2.6867702,0.09023016,0.05852683,0.8658244,1.8948945,2.2124584,0,332
24.0,S7-S10-S13_120062,0.0,0.0,0.0,0.0,0.0,0.0,0.0054041594,0.0,0.0,0.1468154,0.0,0.0,0.017674517,0.0,0.0,0.0013785784,0.0029262993,1.2009454,0.725211,0.4167534,0.79616815,1.8456228,3.8386133,0.0,4.1666512,0.045219067,0.0023168798,3.3297944,0.0,4.167376,1.7738367,0.0017854654,3.067527,0.0,3.111596,0.46313363,0.0,4.3457804,0.0004920038,0.0101783015,0.0,0.12059627,0.0,0.26741466,0.07727488,2.628569,0.08308528,1.2550441,0.0010165871,1.9049653,0.06259525,0.50507885,2.5951705,3.004739,2.3845434,0,332
0.0,S2-S3-S4-S6-S7-S14_441424,0.0,0.00034121785,0.0023267497,0.00417917,0.0,0.0075945947,0.001414214,0.0,0.0,0.0,0.0,0.0,0.0,0.0041440534,0.0,0.0,0.0,3.72946,1.0856243,0.0,3.4933362,0.0,0.0,0.0,0.0,3.5202494,0.0,1.9214679,3.9295392,2.684172,0.0,2.0992258,0.0,1.1445745,0.0,0.0,2.0849488,0.0,0.59817946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1122408,1.0620207,2.6431682,0.51765907,0.0,3.9946635,0.0,1.4253312,4.051097,0,333
3.4285715,S2-S3-S4-S6-S7-S14_441424,0.0,0.0,0.0046605812,0.24284719,0.0,0.0065960735,0.0015518259,0.0,0.0,0.0,0.0,0.0,0.0,0.0038255195,0.0,0.00080086105,6.0386374e-05,2.68724,0.6223297,0.00038863713,1.7692045,0.0002105066,0.0,0.00061445066,0.0,1.8849508,0.83513194,1.7587739,3.021118,3.4634936,0.0010484401,1.5590208,0.0,0.90101975,0.0009646431,0.0024770263,2.341621,0.0,0.98320484,0.00079961907,0.0,0.00028906725,0.0,0.0,0.0,0.0026119673,2.1804705,1.440586,2.7249987,2.2091656,0.0071224477,3.749955,0.0013412202,1.8606157,6.6165643,0,333
6.857143,S2-S3-S4-S6-S7-S14_441424,0.0,0.00078339194,0.0014043179,0.59695745,0.0,0.0025364833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007849366,0.0,0.0,0.0,4.5516844,0.8288015,0.0,2.618764,0.0,1.4497319e-05,0.002580599,0.0,0.9464542,4.7633505,0.32277808,6.5305853,2.9683673,0.0009644695,1.3927257,0.0,1.366028,0.0,0.012519649,1.7255613,0.00046629814,0.44419572,0.0006726747,0.0007097193,0.0005167219,0.0,0.0,0.0004070153,0.0009166858,2.1887827,1.6811017,2.9587166,5.200486,0.0289072,3.0496204,0.0055991295,1.6351746,4.0380077,0,333
10.285714,S2-S3-S4-S6-S7-S14_441424,0.0,0.0,0.000617662,0.15996805,0.0,0.0024988637,0.0012733695,0.0,0.0,0.0,0.0,0.0,0.0,0.003064068,0.0,0.0,0.0015351224,2.0987585,1.0622653,0.0,2.5350108,0.0002796106,0.004302848,0.0013170566,0.0,0.48400223,6.6577334,0.7538956,4.1640735,1.6921537,0.0,2.7555802,0.0,1.1536134,0.0,0.024794303,1.543986,0.001771874,0.52840936,0.0,0.0,0.0,0.0011535811,0.0,0.0,0.0,0.64736086,0.86428094,3.34999,7.4927697,0.03481706,3.6740372,0.0052574654,1.9696385,3.7280223,0,333
13.714286,S2-S3-S4-S6-S7-S14_441424,0.0,0.0019008623,0.00091371045,0.35620296,0.0,0.003643532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018305807,0.0,0.0,0.0,2.6762347,0.95936406,0.0,2.666443,0.0,0.0017209686,0.0042465692,0.0,0.5767564,6.599483,0.3382404,3.3972785,2.5592277,0.00059179706,2.0269992,0.00013647665,0.6434414,0.0,0.031980693,2.36501,0.0,0.66687036,0.0,0.0,0.0,4.477068e-05,0.0,0.00024077436,0.0,2.4036717,1.1766601,3.4928985,6.0533204,0.026861455,3.837913,0.01088805,1.6154346,5.528173,0,333
17.142857,S2-S3-S4-S6-S7-S14_441424,0.0,0.0,0.0,0.37044594,0.0,0.0019184846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003509883,4.1971558e-05,4.1379843,0.7942355,0.00023628656,4.1462727,0.0,0.001541709,0.0051442184,0.0,0.43771616,4.6182804,0.40492862,6.4729204,2.48773,0.0,2.5044286,8.835521e-05,0.9718403,0.0005012806,0.03850093,2.4049277,4.1736374e-05,0.35843492,0.0,0.0,0.00070393423,0.0013150533,0.00038540392,0.00058573566,0.00026041744,3.1085851,1.3719614,2.8349514,6.55493,0.053792097,3.7239778,0.018006468,1.8512149,4.389137,0,333
20.571428,S2-S3-S4-S6-S7-S14_441424,0.0,0.00071925303,0.000175295,0.1349397,0.0,0.0018584775,0.001420497,0.0,0.0,0.0,0.0,0.0,0.0,0.0008036666,0.0,0.00059765036,0.0010248142,5.7180247,0.7345056,9.982512e-05,5.8666754,0.001300918,0.0019451386,0.0038864517,0.0010763766,0.5761878,9.634374,0.3138556,4.740172,2.7968845,0.0,2.9151423,0.001041728,1.0324208,0.0,0.054030884,1.8279546,0.0,0.71668303,0.0,0.0008435465,0.0006121559,0.0014966791,5.180302e-05,0.0,0.0,2.0382285,1.0353925,1.9121355,11.464557,0.05605107,4.022197,0.011311971,1.6877725,3.2334273,0,333
24.0,S2-S3-S4-S6-S7-S14_441424,0.0,0.00045339423,0.000834462,0.17319982,0.0,0.0037678874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014626414,0.0,0.0014073782,0.0,3.632682,1.331672,0.00078312715,3.7274754,0.0,0.0,0.0019050299,0.0021207307,0.3178439,11.953458,0.413558,2.5463173,2.9012418,0.0009345472,2.830009,0.000118414,0.9129886,0.0014288403,0.04826936,1.6319363,0.0,0.76378536,0.0006390062,0.0,0.0,0.0,0.0,0.0011378088,0.0,2.2105796,1.6646483,2.7871804,4.9849076,0.04458882,3.6783056,0.016390609,2.141799,3.4978623,0,333
0.0,S1-S2-S3-S5-S9-S10-S11-S13-S14-S15_423358,0.0021555535,0.0031562154,0.0017127183,0.0,0.003123644,0.0,0.0,0.0,0.002591638,0.00069571927,0.0023384017,0.0,0.0015197706,0.0013466608,0.0013596768,0.0,0.0,0.0,1.4419347,0.0,0.0,2.00754,0.0,1.8632966,0.0,0.76906335,0.0,0.7142037,3.9681456,4.089766,0.43083534,0.0,0.49257144,0.0,0.0,0.0,0.0,0.0,0.0,1.0103432,4.077276,1.1833702,0.0,1.454539,0.0,0.0,0.0,2.363564,1.0270997,2.7840388,3.7372594,0.5484365,1.5393308,2.5072958,0.0,0,334
3.4285715,S1-S2-S3-S5-S9-S10-S11-S13-S14-S15_423358,0.0028032223,0.0035233763,0.0072120824,0.0,0.0045178896,0.0,0.0,0.0,0.0031935829,0.004235835,0.002124779,0.0,0.00106591,0.0026359346,0.00035065194,6.90033e-05,0.0016026277,0.0,1.3659364,0.0,0.0014610622,1.6936814,0.0,1.9683658,0.0,0.79425955,0.0,0.7426858,2.8795469,2.936258,0.38011134,0.0,0.5356662,0.000747916,0.0,0.0,0.0020560138,0.0004295424,0.0015810522,0.7940951,4.5752606,1.3081874,0.0008912055,1.0030884,0.0,0.0,0.0,2.817603,0.7659414,3.5011113,4.8607316,0.655886,1.6193199,2.3213768,0.0,0,334
6.857143,S1-S2-S3-S5-S9-S10-S11-S13-S14-S15_423358,0.0044206507,0.004727271,0.028001163,0.0,0.0034501227,0.0,0.0,0.0,0.0020168817,0.01357995,0.0011929192,0.0,0.0010428847,0.0045750313,0.00020706218,0.0006926209,0.00044619525,0.0007713494,1.4781966,0.0,0.00079483027,2.1436107,0.0,2.3238006,0.0,0.8394975,0.0,0.5769365,3.4562275,3.7048008,0.549488,0.00086621544,0.5839235,0.00019461538,0.0,0.0,0.00039948983,0.0,0.0,0.59128773,4.924065,1.3521444,0.0009325344,1.7443863,0.003070795,0.0005250257,0.004309979,3.0307229,0.9350178,2.0447176,4.7110505,0.594688,1.8132259,0.8879981,0.0,0,334
10.285714,S1-S2-S3-S5-S9-S10-S11-S13-S14-S15_423358,0.004601024,0.002903091,0.083712794,0.0,0.0003133332,0.0,0.0,0.0,0.005057325,0.044523347,0.00016039227,0.0,0.0024995785,0.0071103196,0.0014869538,0.0007519777,0.0005369893,0.0006467968,0.76908505,0.0,0.0,2.5037544,0.0004959159,2.7228503,0.0008772565,1.0499625,0.0007820995,1.036904,2.6264591,4.505625,0.26653308,0.0,0.5438766,0.0,0.0,0.00054625206,0.0,0.0,0.0,0.61123437,6.037453,0.90913236,0.004566701,1.3203621,0.011695723,0.0,0.011395046,3.103004,1.0998045,3.4013171,3.7885938,0.6468954,1.596331,2.9969392,0.0025398089,0,334
13.714286,S1-S2-S3-S5-S9-S10-S11-S13-S14-S15_423358,0.003854292,0.0014290101,0.11028054,0.0,0.001654734,0.0,0.0,0.0,0.0016271411,0.09415324,0.002033031,0.0,0.0015938077,0.017614597,0.0015056437,0.0,0.0015566874,0.0,1.5949918,0.0005216405,0.0,1.0925626,0.0,2.4481306,0.0,1.1472868,0.0,1.2240795,3.4253464,4.1614947,0.18868221,0.0,0.6579446,0.0,0.0,0.0016888739,0.0,0.0,0.00029946197,0.22275993,4.690033,0.48505697,0.0075861164,1.4671127,0.028688125,0.0,0.019087717,1.8884293,0.6788683,1.6180922,2.7449222,0.609544,1.9172659,3.224885,0.00078166265,0,334
